LAT;;;;;56.1706;56.1706;56.1706;56.1706
LON;;;;;14.8619;14.8619;14.8619;14.8619
ASL;;;;;14.0000;14.0000;14.0000;14.0000
CITY;;;;;Karlshamn;Karlshamn;Karlshamn;Karlshamn
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;04;09;00;00;2.59;0.00;2.62;74.05
2018;04;09;01;00;2.84;0.00;3.56;45.00
2018;04;09;02;00;3.17;0.00;4.33;48.37
2018;04;09;03;00;3.28;0.00;4.69;57.53
2018;04;09;04;00;4.09;0.00;4.90;53.97
2018;04;09;05;00;4.63;0.00;5.40;53.13
2018;04;09;06;00;5.40;0.00;5.62;50.19
2018;04;09;07;00;6.78;0.00;4.69;32.47
2018;04;09;08;00;9.14;0.00;3.60;360.00
2018;04;09;09;00;11.88;0.00;2.10;300.96
2018;04;09;10;00;14.41;0.00;2.55;261.87
2018;04;09;11;00;16.76;0.00;5.63;243.43
2018;04;09;12;00;18.00;0.00;9.66;243.43
2018;04;09;13;00;18.63;0.00;11.38;235.30
2018;04;09;14;00;15.56;0.00;10.39;194.04
2018;04;09;15;00;15.44;0.00;11.37;190.95
2018;04;09;16;00;14.29;0.00;11.90;183.47
2018;04;09;17;00;12.33;0.00;11.52;180.00
2018;04;09;18;00;9.75;0.00;10.46;176.05
2018;04;09;19;00;7.56;0.00;8.05;169.70
2018;04;09;20;00;6.13;0.00;6.29;166.76
2018;04;09;21;00;5.89;0.00;3.88;158.20
2018;04;09;22;00;5.86;0.00;0.51;135.00
2018;04;09;23;00;6.19;0.00;2.55;351.87
2018;04;10;00;00;8.10;0.00;4.69;327.53
2018;04;10;01;00;10.13;0.00;5.86;317.49
2018;04;10;02;00;11.24;0.00;6.16;353.29
2018;04;10;03;00;11.26;0.00;8.71;29.74
2018;04;10;04;00;8.40;0.00;17.40;65.56
2018;04;10;05;00;5.04;0.00;16.80;45.00
2018;04;10;06;00;3.70;0.00;18.33;45.00
2018;04;10;07;00;4.14;0.00;21.95;41.01
2018;04;10;08;00;5.34;0.00;23.98;41.35
2018;04;10;09;00;6.98;0.00;23.18;46.89
2018;04;10;10;00;8.69;0.00;25.58;50.71
2018;04;10;11;00;10.01;0.00;24.06;51.07
2018;04;10;12;00;11.30;0.00;24.16;56.55
2018;04;10;13;00;11.71;0.00;26.12;60.26
2018;04;10;14;00;11.12;0.00;29.83;60.34
2018;04;10;15;00;10.81;0.00;30.19;59.15
2018;04;10;16;00;10.34;0.00;30.68;58.92
2018;04;10;17;00;9.82;0.00;30.95;60.75
2018;04;10;18;00;8.89;0.00;31.12;60.17
2018;04;10;19;00;7.38;0.00;30.50;59.50
2018;04;10;20;00;5.40;0.00;29.06;56.11
2018;04;10;21;00;4.21;0.00;29.85;56.31
