LAT;;;;;57.0480;57.0480;57.0480;57.0480
LON;;;;;9.91870;9.91870;9.91870;9.91870
ASL;;;;;10.0000;10.0000;10.0000;10.0000
CITY;;;;;Aalborg;Aalborg;Aalborg;Aalborg
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;04;09;00;00;11.05;0.00;2.97;284.04
2018;04;09;01;00;10.18;0.00;4.69;302.47
2018;04;09;02;00;9.80;0.00;2.74;293.20
2018;04;09;03;00;9.31;0.00;5.48;293.20
2018;04;09;04;00;8.42;0.00;9.39;302.47
2018;04;09;05;00;7.39;0.00;8.40;313.26
2018;04;09;06;00;7.39;0.00;5.86;317.49
2018;04;09;07;00;7.37;0.00;6.03;287.35
2018;04;09;08;00;7.96;0.00;7.24;296.57
2018;04;09;09;00;8.43;0.00;9.06;276.84
2018;04;09;10;00;9.16;0.00;9.45;287.74
2018;04;09;11;00;9.65;0.00;14.12;289.36
2018;04;09;12;00;10.29;0.00;14.33;295.28
2018;04;09;13;00;10.89;0.00;16.18;302.28
2018;04;09;14;00;11.39;0.00;17.65;309.21
2018;04;09;15;00;10.81;0.00;18.09;317.42
2018;04;09;16;00;10.35;0.00;17.65;320.79
2018;04;09;17;00;9.70;0.00;16.18;327.72
2018;04;09;18;00;9.07;0.00;14.66;335.32
2018;04;09;19;00;8.08;0.00;12.76;343.61
2018;04;09;20;00;6.89;0.00;11.61;352.87
2018;04;09;21;00;5.51;0.00;10.81;358.09
2018;04;09;22;00;4.46;0.00;10.54;7.85
2018;04;09;23;00;4.25;0.00;11.92;25.02
2018;04;10;00;00;3.93;0.00;13.61;37.48
2018;04;10;01;00;4.10;0.00;13.10;37.18
2018;04;10;02;00;3.54;0.00;15.46;27.76
2018;04;10;03;00;3.34;0.00;15.32;29.58
2018;04;10;04;00;3.52;0.00;16.81;43.26
2018;04;10;05;00;4.15;0.00;22.10;52.94
2018;04;10;06;00;3.12;0.00;24.57;50.95
2018;04;10;07;00;3.30;0.00;25.76;56.98
2018;04;10;08;00;3.61;0.00;25.46;61.26
2018;04;10;09;00;4.89;0.00;27.70;62.10
2018;04;10;10;00;5.75;0.00;28.02;64.09
2018;04;10;11;00;7.13;0.00;28.55;66.99
2018;04;10;12;00;7.99;0.00;29.50;70.02
2018;04;10;13;00;9.23;0.00;28.35;72.26
2018;04;10;14;00;8.30;0.00;29.44;78.00
2018;04;10;15;00;9.89;0.00;28.47;80.54
2018;04;10;16;00;10.51;0.00;30.10;83.13
2018;04;10;17;00;10.88;0.00;28.98;83.58
2018;04;10;18;00;11.32;0.00;27.53;78.69
2018;04;10;19;00;11.12;0.00;28.88;79.95
2018;04;10;20;00;10.31;0.00;25.50;76.94
2018;04;10;21;00;9.12;0.00;24.22;78.86
2018;04;10;22;00;8.23;0.00;26.64;89.23
2018;04;10;23;00;7.10;0.00;28.55;95.06
2018;04;11;00;00;6.06;0.00;27.01;91.53
2018;04;11;01;00;5.16;0.00;27.40;93.01
2018;04;11;02;00;4.44;0.00;26.30;92.35
2018;04;11;03;00;3.92;0.00;25.56;90.00
2018;04;11;04;00;3.43;0.00;24.65;83.29
2018;04;11;05;00;2.86;0.00;24.29;78.02
2018;04;11;06;00;2.84;0.00;25.50;76.94
2018;04;11;07;00;2.98;0.00;26.37;75.77
2018;04;11;08;00;3.77;0.00;27.26;77.80
2018;04;11;09;00;4.80;0.00;28.53;79.82
2018;04;11;10;00;4.87;0.00;28.36;81.97
2018;04;11;11;00;6.72;0.00;28.94;84.29
2018;04;11;12;00;7.95;0.00;28.88;85.71
2018;04;11;13;00;9.08;0.00;29.57;86.51
2018;04;11;14;00;9.70;0.00;27.55;83.25
2018;04;11;15;00;10.59;0.00;27.60;82.50
2018;04;11;16;00;11.30;0.00;27.34;80.91
