"","LAT","LON","ASL","CITY","DOMAIN","LEVEL","NAME","UNIT","AGGREGATION","UTC_OFFSET","Year","Month","Day","Hour","Minute","Temperature...2.m.above.gnd.","Total.Precipitation...sfc.","Wind.Speed...10.m.above.gnd.","Wind.Direction...10.m.above.gnd."
"1","55.2519","9.64642","25.0000","Øsby","NEMS4","2 m above gnd","Temperature","°C","","2",2018,4,14,11,0,9.8,0,5.4,360
