"","LAT","LON","ASL","CITY","DOMAIN","LEVEL","NAME","UNIT","AGGREGATION","UTC_OFFSET","Year","Month","Day","Hour","Minute","Temperature...2.m.above.gnd.","Total.Precipitation...sfc.","Wind.Speed...10.m.above.gnd.","Wind.Direction...10.m.above.gnd."
"1","56.1590","13.7664","58.0000","Hässleholm","NEMS4","2 m above gnd","Temperature","°C","","2",2018,4,14,11,0,12.75,0,22.08,114.06
