"","LAT","LON","ASL","CITY","DOMAIN","LEVEL","NAME","UNIT","AGGREGATION","UTC_OFFSET","Year","Month","Day","Hour","Minute","Temperature...2.m.above.gnd.","Total.Precipitation...sfc.","Wind.Speed...10.m.above.gnd.","Wind.Direction...10.m.above.gnd."
"1","55.5429","13.9546","65.0000","Tomelilla","NEMS4","2 m above gnd","Temperature","°C","","2",2018,4,14,11,0,11.72,0,14.51,119.74
