"","LAT","LON","ASL","CITY","DOMAIN","LEVEL","NAME","UNIT","AGGREGATION","UTC_OFFSET","Year","Month","Day","Hour","Minute","Temperature...2.m.above.gnd.","Total.Precipitation...sfc.","Wind.Speed...10.m.above.gnd.","Wind.Direction...10.m.above.gnd."
"1","57.0407","8.49144","7.00000","Klitmøller","NEMS4","2 m above gnd","Temperature","°C","","2",2018,4,14,11,0,10.29,0,24.07,68.04
