"","LAT","LON","ASL","CITY","DOMAIN","LEVEL","NAME","UNIT","AGGREGATION","UTC_OFFSET","Year","Month","Day","Hour","Minute","Temperature...2.m.above.gnd.","Total.Precipitation...sfc.","Wind.Speed...10.m.above.gnd.","Wind.Direction...10.m.above.gnd."
"1","54.9090","9.78917","15.0000","Sønderborg","NEMS4","2 m above gnd","Temperature","°C","","2",2018,4,14,11,0,9.92,0,1.3,303.69
