"","LAT","LON","ASL","CITY","DOMAIN","LEVEL","NAME","UNIT","AGGREGATION","UTC_OFFSET","Year","Month","Day","Hour","Minute","Temperature...2.m.above.gnd.","Total.Precipitation...sfc.","Wind.Speed...10.m.above.gnd.","Wind.Direction...10.m.above.gnd."
"1","57.7209","10.5839","3.00000","Skagen","NEMS12","2 m above gnd","Temperature","°C","","2",2018,4,14,11,0,7.6,0.7,16.92,51.91
